Time (s) - Detector SiHi:amps (P) 	Primary Axis - Detector SiHi:amps (P) 	
11457.5	4.655336E-6	
11458.5	4.660271E-6	
11459.5	4.659716E-6	
11460.5	4.657972E-6	
11461.5	4.652706E-6	
11462.5	4.657868E-6	
11463.5	4.658618E-6	
11464.5	 4.65865E-6	
11465.5	4.665975E-6	
11466.5	4.665038E-6	
11467.5	4.654565E-6	
11468.5	4.658398E-6	
11469.5	4.661885E-6	
11470.5	4.660528E-6	
11471.5	4.660525E-6	
11472.5	4.655426E-6	
11473.5	4.654852E-6	
11474.5	4.660709E-6	
11475.5	 4.65715E-6	
11476.5	4.650626E-6	
11477.5	4.655836E-6	
11478.5	4.662683E-6	
11479.5	4.659771E-6	
11480.5	4.660902E-6	
11481.5	4.656167E-6	
11482.5	4.659574E-6	
11483.5	4.652541E-6	
11484.5	4.660031E-6	
11485.5	4.659174E-6	
11486.5	4.653023E-6	
11487.5	4.659707E-6	
11488.5	4.654996E-6	
11489.5	4.656625E-6	
11490.5	4.661113E-6	
11491.5	4.654304E-6	
11492.5	4.658171E-6	
11493.5	  4.6589E-6	
11494.5	4.655377E-6	
11495.5	 4.65963E-6	
11496.5	4.655446E-6	
11497.5	4.655913E-6	
11498.5	  4.6553E-6	
11499.5	4.658247E-6	
11500.5	4.660983E-6	
11501.5	4.661576E-6	
11502.5	4.660379E-6	
11503.6	4.655616E-6	
11504.5	4.657498E-6	
11505.6	4.658194E-6	
11506.6	4.659332E-6	
11507.6	4.660409E-6	
11508.6	4.655348E-6	
11509.6	4.656044E-6	
11510.6	4.656863E-6	
11511.6	4.656673E-6	
11512.6	  4.6583E-6	
11513.6	4.653762E-6	
11514.6	4.656568E-6	
11515.6	4.665339E-6	
11516.6	4.657976E-6	
11517.6	4.657277E-6	
11518.6	4.664001E-6	
11519.6	4.659814E-6	
11520.6	4.657193E-6	
11521.6	4.664537E-6	
11522.6	4.654856E-6	
11523.6	4.658063E-6	
11524.6	 4.65425E-6	
11525.6	4.657942E-6	
11526.6	 4.66386E-6	
11527.6	4.658945E-6	
11528.6	4.652671E-6	
11529.6	 4.65692E-6	
11530.6	4.657388E-6	
11531.6	 4.66149E-6	
11532.6	4.654769E-6	
11533.6	4.656713E-6	
11534.6	4.661154E-6	
11535.6	4.655139E-6	
11536.6	4.655909E-6	
11537.6	4.658643E-6	
11538.6	4.658985E-6	
11539.6	4.662321E-6	
11540.6	 4.65644E-6	
11541.6	4.657785E-6	
11542.6	4.658527E-6	
11543.6	4.658634E-6	
11544.6	4.661409E-6	
11545.6	4.653823E-6	
11546.6	4.649722E-6	
11547.6	4.653696E-6	
11548.6	  4.6574E-6	
11549.6	4.658573E-6	
11550.6	4.655415E-6	
11551.6	4.658623E-6	
11552.6	4.658679E-6	
11553.6	4.659067E-6	
11554.6	4.656728E-6	
11555.6	4.659612E-6	
11556.6	4.656211E-6	
11557.6	4.654091E-6	
11558.6	4.654448E-6	
11559.6	4.656646E-6	
11560.6	4.656267E-6	
11561.6	4.661503E-6	
11562.6	4.652548E-6	
11563.6	4.645768E-6	
11564.6	4.654063E-6	
11565.6	4.657983E-6	
11566.6	4.662556E-6	
11567.6	4.660585E-6	
11568.6	4.652074E-6	
11569.6	4.656801E-6	
11570.6	4.658869E-6	
11571.6	4.664942E-6	
11572.6	 4.65089E-6	
11573.6	4.655927E-6	
11574.6	4.658934E-6	
11575.6	4.650194E-6	
11576.6	4.653605E-6	
11577.6	4.658735E-6	
11578.6	4.653691E-6	
11579.6	4.662896E-6	
11580.6	4.657692E-6	
11581.6	 4.65383E-6	
11582.6	4.658953E-6	
11583.6	4.659992E-6	
11584.6	4.660538E-6	
11585.6	4.657137E-6	
11586.6	4.654317E-6	
11587.6	4.659248E-6	
11588.6	4.656307E-6	
11589.6	4.659434E-6	
11590.6	4.654724E-6	
11591.6	4.662376E-6	
11592.6	4.654505E-6	
11593.6	4.660172E-6	
11594.6	4.660071E-6	
11595.6	4.655795E-6	
11596.6	4.663196E-6	
11597.6	 4.66127E-6	
11598.6	4.663448E-6	
11599.6	4.656196E-6	
11600.6	4.655998E-6	
11601.6	4.654929E-6	
11602.6	4.659837E-6	
11603.6	4.661034E-6	
11604.6	4.659152E-6	
11605.6	4.657279E-6	
11606.6	4.656144E-6	
11607.6	4.655382E-6	
11608.6	4.654987E-6	
11609.6	4.656039E-6	
11610.6	4.655355E-6	
11611.6	 4.65906E-6	
11612.6	4.658999E-6	
11613.6	4.658925E-6	
11614.6	4.656024E-6	
11615.6	 4.65705E-6	
11616.6	4.651731E-6	
11617.6	 4.65417E-6	
11618.6	4.649292E-6	
11619.6	4.655138E-6	
11620.6	4.659618E-6	
11621.6	4.658774E-6	
11622.6	4.655113E-6	
11623.6	4.657434E-6	
11624.6	4.659687E-6	
11625.6	 4.65562E-6	
11626.6	 4.65365E-6	
11627.6	4.653436E-6	
11628.6	4.662681E-6	
11629.6	4.660277E-6	
11630.6	4.654029E-6	
11631.6	4.659108E-6	
11632.6	4.661453E-6	
11633.6	4.651415E-6	
11634.6	4.658247E-6	
11635.6	4.649796E-6	
11636.6	4.654326E-6	
11637.6	4.661986E-6	
11638.6	4.661426E-6	
11639.6	4.654433E-6	
11640.6	4.661506E-6	
11641.6	4.656218E-6	
11642.6	4.657961E-6	
11643.6	4.654612E-6	
11644.6	 4.65465E-6	
11645.6	4.668368E-6	
11646.6	4.666113E-6	
11647.6	4.661829E-6	
11648.6	4.669203E-6	
11649.6	4.665079E-6	
11650.6	4.663852E-6	
11651.6	4.663785E-6	
11652.6	4.662432E-6	
11653.6	4.662803E-6	
11654.6	4.669413E-6	
11655.6	4.669794E-6	
11656.6	4.656901E-6	
11657.6	4.659108E-6	
11658.6	4.661062E-6	
11659.6	4.660423E-6	
11660.6	4.659543E-6	
11661.6	4.656843E-6	
11662.6	 4.65127E-6	
11663.6	4.659945E-6	
11664.6	4.649086E-6	
11665.6	4.657428E-6	
11666.6	4.652718E-6	
11667.6	4.655442E-6	
11668.6	4.660573E-6	
11669.6	4.657734E-6	
11670.6	4.663485E-6	
11671.6	4.659534E-6	
11672.6	4.660889E-6	
11673.6	4.658477E-6	
11674.6	 4.65918E-6	
11675.6	4.657369E-6	
11676.6	4.661491E-6	
11677.6	4.659669E-6	
11678.6	4.655953E-6	
11679.6	4.652724E-6	
11680.6	4.652965E-6	
11681.6	4.647166E-6	
11682.6	4.660366E-6	
11683.6	4.654429E-6	
11684.6	4.654207E-6	
11685.6	 4.66262E-6	
11686.6	4.656051E-6	
11687.6	4.663532E-6	
11688.6	4.656187E-6	
11689.6	4.654143E-6	
11690.6	4.654816E-6	
11691.6	4.651761E-6	
11692.6	4.654047E-6	
11693.6	4.655618E-6	
11694.6	4.665373E-6	
11695.6	4.663643E-6	
11696.6	4.661092E-6	
11697.6	4.658452E-6	
11698.6	 4.66452E-6	
11699.6	4.659451E-6	
11700.6	4.656333E-6	
11701.6	4.657386E-6	
11702.6	4.662958E-6	
11703.6	4.657693E-6	
11704.6	 4.66108E-6	
11705.6	4.657412E-6	
11706.6	4.657614E-6	
11707.6	4.659557E-6	
11708.6	 4.66026E-6	
11709.6	4.660744E-6	
11710.6	4.658934E-6	
11711.6	4.657635E-6	
11712.6	 4.65927E-6	
11713.6	4.659832E-6	
11714.6	 4.65524E-6	
11715.6	4.661964E-6	
11716.6	4.660373E-6	
11717.6	4.652967E-6	
11718.7	4.659174E-6	
11719.6	4.662817E-6	
11720.7	 4.65767E-6	
11721.6	  4.6544E-6	
11722.7	4.658646E-6	
11723.7	4.661589E-6	
11724.7	4.655819E-6	
11725.7	4.657211E-6	
11726.7	4.653754E-6	
11727.7	4.646968E-6	
11728.7	4.649315E-6	
11729.7	4.656704E-6	
11730.7	4.657197E-6	
11731.7	 4.65269E-6	
11732.7	4.655129E-6	
11733.7	4.655463E-6	
11734.7	4.655175E-6	
11735.7	 4.65745E-6	
11736.7	4.659482E-6	
11737.7	4.651857E-6	
11738.7	4.658876E-6	
11739.7	4.649779E-6	
11740.7	4.659347E-6	
11741.7	4.665612E-6	
11742.7	4.662885E-6	
11743.7	4.650891E-6	
11744.7	4.653876E-6	
11745.7	4.650174E-6	
11746.7	4.652026E-6	
11747.7	4.655461E-6	
11748.7	4.655427E-6	
11749.7	 4.65112E-6	
11750.7	4.653977E-6	
11751.7	4.652491E-6	
11752.7	4.651038E-6	
11753.7	4.653904E-6	
11754.7	 4.64669E-6	
11755.7	4.651522E-6	
11756.7	4.656402E-6	
11757.7	4.650286E-6	
11758.7	4.649803E-6	
11759.7	4.655155E-6	
11760.7	4.655662E-6	
11761.7	4.656008E-6	
11762.7	4.654571E-6	
11763.7	4.653333E-6	
11764.7	4.647108E-6	
11765.7	4.656897E-6	
11766.7	4.652589E-6	
11767.7	4.648897E-6	
11768.7	4.656659E-6	
11769.7	4.658266E-6	
11770.7	4.641218E-6	
11771.7	4.652461E-6	
11772.7	 4.65602E-6	
11773.7	 4.64321E-6	
11774.7	4.653997E-6	
11775.7	4.655666E-6	
11776.7	4.654384E-6	
11777.7	4.657988E-6	
11778.7	4.658218E-6	
11779.7	4.657654E-6	
11780.7	 4.65338E-6	
11781.7	4.642628E-6	
11782.7	4.648143E-6	
11783.7	 4.65016E-6	
11784.7	4.651543E-6	
11785.7	4.658037E-6	
11786.7	4.661228E-6	
11787.7	4.658085E-6	
11788.7	4.653143E-6	
11789.7	4.653225E-6	
11790.7	4.656434E-6	
11791.7	4.651345E-6	
11792.7	4.658325E-6	
11793.7	4.658364E-6	
11794.7	4.655775E-6	
11795.7	4.653032E-6	
11796.7	4.655895E-6	
11797.7	4.655692E-6	
11798.7	4.650528E-6	
11799.7	4.655962E-6	
11800.7	4.654681E-6	
11801.7	4.658274E-6	
11802.7	 4.64936E-6	
11803.7	4.651295E-6	
11804.7	 4.65455E-6	
11805.7	4.652891E-6	
11806.7	4.654085E-6	
11807.7	4.649573E-6	
11808.7	4.651768E-6	
11809.7	4.663589E-6	
11810.7	4.664506E-6	
11811.7	4.666475E-6	
11812.7	4.662982E-6	
11813.7	4.666526E-6	
11814.7	4.666794E-6	
11815.7	4.661626E-6	
11816.7	4.665277E-6	
11817.7	4.659011E-6	
11818.7	4.666509E-6	
11819.7	 4.66519E-6	
11820.7	4.664764E-6	
11821.7	4.665224E-6	
11822.7	4.665771E-6	
11823.7	4.662779E-6	
11824.7	4.663268E-6	
11825.7	4.658987E-6	
11826.7	4.667334E-6	
11827.7	4.660876E-6	
11828.7	  4.6529E-6	
11829.7	4.664933E-6	
11830.7	4.663337E-6	
11831.7	4.658404E-6	
11832.7	4.656676E-6	
11833.7	4.660226E-6	
11834.7	4.659091E-6	
11835.7	4.655528E-6	
11836.7	4.651042E-6	
11837.7	4.656233E-6	
11838.7	4.654988E-6	
11839.7	 4.65673E-6	
11840.7	4.661083E-6	
11841.7	4.658402E-6	
11842.7	4.659018E-6	
11843.7	4.656626E-6	
11844.7	4.655231E-6	
11845.7	4.659859E-6	
11846.7	4.657065E-6	
11847.7	4.652788E-6	
11848.7	4.654769E-6	
11849.7	4.640657E-6	
11850.7	4.653557E-6	
11851.7	4.655111E-6	
11852.7	4.651479E-6	
11853.7	4.651458E-6	
11854.7	4.655838E-6	
11855.7	4.657661E-6	
11856.7	 4.64928E-6	
11857.7	4.653587E-6	
11858.7	4.651512E-6	
11859.7	4.657716E-6	
11860.7	4.651559E-6	
11861.7	4.655276E-6	
11862.7	4.653839E-6	
11863.7	4.648503E-6	
11864.7	4.658437E-6	
11865.7	4.657503E-6	
11866.7	4.649352E-6	
11867.7	4.659134E-6	
11868.7	4.660769E-6	
11869.7	4.651029E-6	
11870.7	4.654413E-6	
11871.7	4.660191E-6	
11872.7	4.658284E-6	
11873.7	4.660845E-6	
11874.7	 4.65548E-6	
11875.7	4.660836E-6	
11876.7	4.661875E-6	
11877.7	4.656443E-6	
11878.7	4.654935E-6	
11879.7	4.661422E-6	
11880.7	4.658215E-6	
11881.7	4.657003E-6	
11882.7	4.661814E-6	
11883.7	4.659578E-6	
11884.7	4.656672E-6	
11885.7	4.657202E-6	
11886.7	4.647894E-6	
11887.7	4.655991E-6	
11888.7	4.654561E-6	
11889.7	4.655195E-6	
11890.7	4.660623E-6	
11891.7	4.663078E-6	
11892.7	4.663308E-6	
11893.7	4.656654E-6	
11894.7	4.657066E-6	
11895.7	4.659063E-6	
11896.7	4.661921E-6	
11897.7	4.657962E-6	
11898.7	 4.66012E-6	
11899.7	4.652433E-6	
11900.7	4.659272E-6	
11901.7	4.658764E-6	
11902.7	4.663424E-6	
11903.7	4.657808E-6	
11904.7	4.659102E-6	
11905.7	4.658777E-6	
11906.7	4.659821E-6	
11907.7	4.660901E-6	
11908.7	4.658113E-6	
11909.7	4.660201E-6	
11910.7	4.663905E-6	
11911.7	4.659352E-6	
11912.7	4.660355E-6	
11913.7	4.661733E-6	
11914.7	4.655548E-6	
11915.7	4.663018E-6	
11916.7	4.663302E-6	
11917.7	4.659298E-6	
11918.7	4.658297E-6	
11919.7	4.656694E-6	
11920.7	4.656069E-6	
11921.7	4.657361E-6	
11922.7	4.657221E-6	
11923.7	4.656896E-6	
11924.7	4.658803E-6	
11925.7	4.661111E-6	
11926.7	4.661668E-6	
11927.7	4.664367E-6	
11928.7	4.660514E-6	
11929.7	4.660443E-6	
11930.7	4.654436E-6	
11931.7	4.656188E-6	
11932.7	4.654084E-6	
11933.7	4.660912E-6	
11934.7	4.660102E-6	
11935.7	   4.659E-6	
11936.7	4.658245E-6	
11937.7	4.656212E-6	
11938.7	4.659537E-6	
11939.7	4.659541E-6	
11940.7	4.663963E-6	
11941.7	4.661158E-6	
11942.7	4.659838E-6	
11943.7	4.655116E-6	
11944.7	4.658904E-6	
11945.7	 4.64995E-6	
11946.7	4.657404E-6	
11947.7	4.654149E-6	
11948.7	4.661241E-6	
11949.7	4.660309E-6	
11950.7	4.653232E-6	
11951.7	4.653472E-6	
11952.7	4.651114E-6	
11953.7	4.650708E-6	
11954.7	4.655076E-6	
11955.7	4.654162E-6	
11956.7	4.651089E-6	
11957.7	4.661896E-6	
11958.7	4.661105E-6	
11959.7	4.656964E-6	
11960.7	4.655516E-6	
11961.7	4.653541E-6	
11962.7	 4.65322E-6	
11963.7	 4.65922E-6	
11964.7	4.654571E-6	
11965.7	 4.65453E-6	
11966.7	4.655015E-6	
11967.7	4.656834E-6	
11968.7	4.656066E-6	
11969.7	4.654995E-6	
11970.7	4.655922E-6	
11971.7	4.658875E-6	
11972.7	4.656679E-6	
11973.7	4.657804E-6	
11974.7	4.662438E-6	
11975.7	4.652632E-6	
11976.7	4.657752E-6	
11977.7	  4.6605E-6	
11978.7	4.656771E-6	
11979.7	 4.65453E-6	
11980.7	4.653723E-6	
11981.7	4.654104E-6	
11982.7	4.656864E-6	
11983.7	4.653295E-6	
11984.7	4.662262E-6	
11985.7	4.655478E-6	
11986.7	4.653086E-6	
11987.7	4.650692E-6	
11988.7	4.651128E-6	
11989.7	4.658723E-6	
11990.7	4.652591E-6	
11991.7	4.657879E-6	
11992.7	4.656409E-6	
11993.7	 4.65895E-6	
11994.7	 4.66542E-6	
11995.7	4.660067E-6	
11996.7	 4.65825E-6	
11997.7	4.650805E-6	
11998.7	 4.65492E-6	
11999.7	4.659784E-6	
12000.7	4.653126E-6	
12001.7	4.654707E-6	
12002.7	4.657202E-6	
12003.7	4.660701E-6	
12004.7	4.652903E-6	
12005.7	4.654399E-6	
12006.7	4.657002E-6	
12007.7	4.660835E-6	
12008.7	4.655741E-6	
12009.7	4.660388E-6	
12010.7	4.655453E-6	
12011.7	4.657266E-6	
12012.7	4.652354E-6	
12013.7	4.655374E-6	
12014.7	4.658927E-6	
12015.7	4.658875E-6	
12016.7	4.660397E-6	
12017.7	4.660608E-6	
12018.7	4.656982E-6	
12019.7	4.658373E-6	
12020.7	4.647927E-6	
12021.7	4.657623E-6	
12022.7	4.655069E-6	
12023.7	4.658048E-6	
12024.7	  4.6599E-6	
12025.5	4.658408E-6	
12026.5	4.651876E-6	
12027.5	4.656024E-6	
12028.5	4.655395E-6	
12029.5	4.651032E-6	
12030.5	4.656141E-6	
12031.5	4.656698E-6	
12032.5	4.659951E-6	
12033.5	4.658355E-6	
12034.5	 4.65601E-6	
12035.5	4.658383E-6	
12036.5	 4.65928E-6	
12037.5	4.655494E-6	
12038.5	4.654934E-6	
12039.5	4.659513E-6	
12040.5	4.659824E-6	
12041.5	4.649589E-6	
12042.5	4.656341E-6	
12043.5	4.649162E-6	
12044.5	4.655326E-6	
12045.5	4.654699E-6	
12046.5	4.660783E-6	
12047.5	4.651678E-6	
12048.5	4.656671E-6	
12049.5	 4.66094E-6	
12050.5	4.668261E-6	
12051.5	4.660996E-6	
12052.5	4.659281E-6	
12053.5	 4.66532E-6	
12054.5	4.663542E-6	
12055.5	4.657395E-6	
12056.5	 4.65779E-6	
12057.5	4.654098E-6	
12058.5	4.655459E-6	
12059.5	4.659537E-6	
12060.5	4.656071E-6	
12061.5	4.653078E-6	
12062.5	4.652986E-6	
12063.5	4.660938E-6	
12064.5	4.654553E-6	
12065.5	4.655413E-6	
12066.5	4.663394E-6	
12067.5	4.657217E-6	
12068.5	4.657771E-6	
12069.5	4.655387E-6	
12070.5	 4.65488E-6	
12071.5	4.656154E-6	
12072.5	4.657777E-6	
12073.5	4.659673E-6	
12074.5	4.657326E-6	
12075.5	4.660719E-6	
12076.5	4.657977E-6	
12077.5	4.654328E-6	
12078.5	4.653431E-6	
12079.5	4.654029E-6	
12080.5	4.654948E-6	
12081.5	4.657962E-6	
12082.5	 4.65727E-6	
12083.5	4.658231E-6	
12084.5	4.662275E-6	
12085.5	4.656213E-6	
12086.5	4.656196E-6	
12087.5	4.660736E-6	
12088.5	4.650462E-6	
12089.5	4.667783E-6	
12090.5	4.672034E-6	
12091.5	4.664204E-6	
12092.5	4.664595E-6	
12093.5	4.664086E-6	
12094.5	4.660462E-6	
12095.5	4.665729E-6	
12096.5	4.666778E-6	
12097.5	  4.6627E-6	
12098.5	4.667612E-6	
12099.5	4.665355E-6	
12100.5	4.660449E-6	
12101.5	 4.66618E-6	
12102.5	4.669578E-6	
12103.5	4.663597E-6	
12104.5	4.663706E-6	
12105.5	4.670531E-6	
12106.5	4.666878E-6	
12107.5	4.667145E-6	
12108.5	 4.66933E-6	
12109.5	4.665946E-6	
12110.5	4.668438E-6	
12111.5	4.670432E-6	
12112.5	4.664178E-6	
12113.5	 4.66531E-6	
12114.5	4.664145E-6	
12115.5	4.666562E-6	
12116.5	4.663114E-6	
12117.5	4.667239E-6	
12118.5	4.664169E-6	
12119.5	4.669843E-6	
12120.5	4.673307E-6	
12121.5	 4.66822E-6	
12122.5	4.672424E-6	
12123.5	4.662558E-6	
12124.5	4.664624E-6	
12125.5	4.670064E-6	
12126.5	4.669448E-6	
12127.5	4.665546E-6	
12128.5	4.665529E-6	
12129.5	 4.66381E-6	
12130.5	4.669186E-6	
12131.5	4.663538E-6	
12132.5	4.665947E-6	
12133.5	4.667224E-6	
12134.5	4.661135E-6	
12135.5	4.663119E-6	
12136.5	4.669792E-6	
12137.5	4.666206E-6	
12138.5	4.666782E-6	
12139.5	4.668055E-6	
12140.5	 4.65548E-6	
12141.5	4.666753E-6	
12142.5	4.668034E-6	
12143.5	4.666067E-6	
12144.5	4.660241E-6	
12145.5	4.666621E-6	
12146.5	4.668343E-6	
12147.5	4.666806E-6	
12148.5	4.665405E-6	
12149.5	4.659996E-6	
12150.5	4.660106E-6	
12151.5	4.662404E-6	
12152.5	4.666727E-6	
12153.5	4.659306E-6	
12154.5	4.665746E-6	
12155.5	4.660901E-6	
12156.5	4.660082E-6	
12157.5	 4.65874E-6	
12158.5	4.656998E-6	
12159.5	4.652931E-6	
12160.5	4.665547E-6	
12161.5	4.659324E-6	
12162.5	4.659185E-6	
12163.5	4.668459E-6	
12164.5	4.661774E-6	
12165.5	4.663031E-6	
12166.5	4.662877E-6	
12167.5	4.663937E-6	
12168.5	4.660321E-6	
12169.5	4.660763E-6	
12170.5	4.661734E-6	
12171.5	4.661374E-6	
12172.5	4.661279E-6	
12173.5	4.660526E-6	
12174.5	4.655682E-6	
12175.6	4.660213E-6	
12176.6	4.662001E-6	
12177.6	4.664995E-6	
12178.6	4.671562E-6	
12179.6	 4.66585E-6	
12180.6	4.667892E-6	
12181.6	4.662496E-6	
12182.6	 4.65974E-6	
12183.6	4.663098E-6	
12184.6	4.661996E-6	
12185.6	4.658954E-6	
12186.6	4.666699E-6	
12187.6	4.663953E-6	
12188.6	 4.65166E-6	
12189.6	4.659505E-6	
12190.6	 4.66632E-6	
12191.6	4.664982E-6	
12192.6	4.666267E-6	
12193.6	4.667651E-6	
12194.6	4.658266E-6	
12195.6	4.661677E-6	
12196.6	4.669127E-6	
12197.6	4.660866E-6	
12198.6	4.649664E-6	
12199.6	4.665263E-6	
12200.6	4.664321E-6	
12201.6	4.665172E-6	
12202.6	4.661915E-6	
12203.6	4.663888E-6	
12204.6	4.665596E-6	
12205.6	 4.66565E-6	
12206.6	4.660789E-6	
12207.6	4.665412E-6	
12208.6	4.649919E-6	
12209.6	4.656255E-6	
12210.6	4.657017E-6	
12211.6	4.654264E-6	
12212.6	4.657398E-6	
12213.6	4.658987E-6	
12214.6	4.654234E-6	
12215.6	4.656783E-6	
12216.6	 4.65659E-6	
12217.6	4.661693E-6	
12218.6	4.648483E-6	
12219.6	4.656672E-6	
12220.6	4.654783E-6	
12221.6	4.661595E-6	
12222.6	4.664682E-6	
12223.6	 4.65743E-6	
12224.6	4.662383E-6	
12225.6	4.661934E-6	
12226.6	4.660206E-6	
12227.6	4.657403E-6	
12228.6	4.660397E-6	
12229.6	4.666702E-6	
12230.6	4.655449E-6	
12231.6	4.657923E-6	
12232.6	 4.66117E-6	
12233.6	4.657598E-6	
12234.6	4.657159E-6	
12235.6	4.657771E-6	
12236.6	4.650152E-6	
12237.6	4.659273E-6	
12238.6	 4.66007E-6	
12239.6	 4.65505E-6	
12240.6	4.655973E-6	
12241.6	4.662089E-6	
12242.6	4.659974E-6	
12243.6	 4.65629E-6	
12244.6	4.661927E-6	
12245.6	4.656457E-6	
12246.6	 4.66574E-6	
12247.6	 4.66191E-6	
12248.6	4.651712E-6	
12249.6	4.657719E-6	
12250.6	4.662882E-6	
12251.6	4.664162E-6	
12252.6	4.653723E-6	
12253.6	4.658902E-6	
12254.6	4.663912E-6	
12255.6	4.665239E-6	
12256.6	4.648438E-6	
12257.6	4.647516E-6	
12258.6	4.657248E-6	
12259.6	4.663027E-6	
12260.6	4.671134E-6	
12261.6	4.652155E-6	
12262.6	4.651355E-6	
12263.6	4.660229E-6	
12264.6	4.656603E-6	
12265.6	4.659048E-6	
12266.6	4.650051E-6	
12267.6	4.662077E-6	
12268.6	4.658669E-6	
12269.6	4.656854E-6	
12270.6	4.663812E-6	
12271.6	4.659236E-6	
12272.6	4.654567E-6	
12273.6	4.660579E-6	
12274.6	4.655111E-6	
12275.6	4.654873E-6	
12276.6	4.658571E-6	
12277.6	4.657875E-6	
12278.6	 4.65049E-6	
12279.6	4.659214E-6	
12280.6	4.658995E-6	
12281.6	4.648848E-6	
12282.6	 4.65719E-6	
12283.6	4.657097E-6	
12284.6	4.654236E-6	
12285.6	4.658887E-6	
12286.6	4.654856E-6	
12287.6	4.655114E-6	
12288.6	4.660117E-6	
12289.6	4.656724E-6	
12290.6	4.660512E-6	
12291.6	 4.65442E-6	
12292.6	4.661542E-6	
12293.6	4.664452E-6	
12294.6	4.663172E-6	
12295.6	4.655595E-6	
12296.6	 4.66047E-6	
12297.6	4.658851E-6	
12298.6	4.656701E-6	
12299.6	4.657337E-6	
12300.6	4.657303E-6	
12301.6	4.659322E-6	
12302.6	4.658861E-6	
12303.6	4.657227E-6	
12304.6	4.653885E-6	
12305.6	 4.65421E-6	
12306.6	 4.65605E-6	
12307.6	4.659869E-6	
12308.6	4.649445E-6	
12309.6	4.654963E-6	
12310.6	4.656177E-6	
12311.6	4.654309E-6	
12312.6	4.660673E-6	
12313.6	4.656523E-6	
12314.6	4.659097E-6	
12315.6	4.660199E-6	
12316.6	4.652966E-6	
12317.6	4.654756E-6	
12318.6	4.654297E-6	
12319.6	4.664675E-6	
12320.7	4.658966E-6	
12321.7	4.662323E-6	
12322.7	4.662659E-6	
12323.7	4.658875E-6	
12324.7	4.656377E-6	
12325.7	4.659212E-6	
12326.7	4.658217E-6	
12327.7	4.660209E-6	
12328.7	4.659502E-6	
12329.7	4.654243E-6	
12330.7	4.657693E-6	
12331.7	4.661079E-6	
12332.7	4.663468E-6	
12333.7	4.658778E-6	
12334.7	4.659448E-6	
12335.7	4.663536E-6	
12336.7	4.656108E-6	
12337.7	4.656008E-6	
12338.7	4.657056E-6	
12339.7	4.652335E-6	
12340.7	4.656316E-6	
12341.7	4.662748E-6	
12342.7	4.656807E-6	
12343.7	4.662699E-6	
12344.7	4.656352E-6	
12345.7	4.652156E-6	
12346.7	4.650704E-6	
12347.7	 4.65488E-6	
12348.7	4.665019E-6	
12349.7	4.665492E-6	
12350.7	4.660886E-6	
12351.7	4.658273E-6	
12352.7	4.654751E-6	
12353.7	4.657651E-6	
12354.7	4.660485E-6	
12355.7	4.660734E-6	
12356.7	4.658875E-6	
12357.7	4.656862E-6	
12358.7	  4.6542E-6	
12359.7	4.653235E-6	
12360.7	4.651043E-6	
12361.7	4.651346E-6	
12362.7	4.645356E-6	
12363.7	4.653465E-6	
12364.7	 4.65747E-6	
12365.7	4.653814E-6	
12366.7	4.652663E-6	
12367.7	4.657213E-6	
12368.7	4.660215E-6	
12369.7	4.657975E-6	
12370.7	4.655278E-6	
12371.7	4.650183E-6	
12372.7	4.656229E-6	
12373.7	4.658221E-6	
12374.7	4.656459E-6	
12375.7	4.656124E-6	
12376.7	4.658428E-6	
12377.7	4.659003E-6	
12378.7	 4.66145E-6	
12379.7	4.659024E-6	
12380.7	4.651248E-6	
12381.7	4.652182E-6	
12382.7	4.654681E-6	
12383.7	4.659202E-6	
12384.7	4.660371E-6	
12385.7	4.653661E-6	
12386.7	4.657614E-6	
12387.7	4.658952E-6	
12388.7	4.649768E-6	
12389.7	4.651954E-6	
12390.7	4.651911E-6	
12391.7	4.651372E-6	
12392.7	4.653749E-6	
12393.7	4.657299E-6	
12394.7	4.656001E-6	
12395.7	4.647955E-6	
12396.7	4.643964E-6	
12397.7	4.649861E-6	
12398.7	4.655294E-6	
12399.7	4.648167E-6	
12400.7	4.653514E-6	
12401.7	4.651704E-6	
12402.7	4.648786E-6	
12403.7	4.653788E-6	
12404.7	4.653181E-6	
12405.7	4.651826E-6	
12406.7	4.650308E-6	
12407.7	4.650226E-6	
12408.7	4.647542E-6	
12409.7	4.650685E-6	
12410.7	4.643037E-6	
12411.7	4.646233E-6	
12412.7	4.648642E-6	
12413.7	4.643445E-6	
12414.7	4.649753E-6	
12415.7	4.650732E-6	
12416.7	4.650267E-6	
12417.7	4.650695E-6	
12418.7	4.650018E-6	
12419.7	4.648431E-6	
12420.7	4.646792E-6	
12421.7	4.650949E-6	
12422.7	4.649175E-6	
12423.7	4.652509E-6	
12424.7	4.651302E-6	
12425.7	4.647255E-6	
12426.7	4.644774E-6	
12427.7	4.645996E-6	
12428.7	4.649978E-6	
12429.7	4.650505E-6	
12430.7	4.646744E-6	
12431.7	4.649667E-6	
12432.7	  4.6519E-6	
12433.7	4.650232E-6	
12434.7	4.648785E-6	
12435.7	4.648472E-6	
12436.7	  4.6544E-6	
12437.7	4.646416E-6	
12438.7	4.652743E-6	
12439.7	  4.6523E-6	
12440.7	 4.64706E-6	
12441.7	4.649032E-6	
12442.7	4.648742E-6	
12443.7	4.648664E-6	
12444.7	4.650716E-6	
12445.7	4.639356E-6	
